id,activity_name,created_at,user_id
360,edit_department_page,2020-05-28 09:39:34.908437,1
361,manage_teams_page,2020-05-28 09:39:49.271260,1
362,manage_job_positions_page,2020-05-28 09:39:55.904581,1
363,manage_teams_page,2020-05-28 09:40:09.469925,1
364,manage_job_positions_page,2020-05-29 06:31:37.401124,1
365,edit_job_position,2020-05-29 06:32:30.325573,1
366,manage_job_positions_page,2020-05-29 06:32:30.555021,1
367,add_new_job_position,2020-05-29 06:33:37.979937,1
368,manage_job_positions_page,2020-05-29 06:33:38.387362,1
369,delete_job_position,2020-05-29 06:33:50.458978,1
370,manage_job_positions_page,2020-05-29 06:33:50.684165,1
371,manage_job_positions_page,2020-05-29 06:35:15.888639,1
372,manage_job_positions_page,2020-05-29 06:35:22.123987,1
373,add_new_job_position,2020-05-29 06:35:53.821405,1
374,manage_job_positions_page,2020-05-29 06:35:54.164228,1
375,manage_departments_page,2020-05-29 06:37:34.152694,1
376,holidays_page,2020-05-29 07:04:31.994991,1
377,employees_page,2020-05-29 07:35:06.796529,1
378,manage_users_page,2020-05-29 07:35:20.644051,1
379,view_users_page,2020-05-29 07:35:26.283762,1
380,user_audit_trail,2020-05-29 07:35:34.616492,1
381,audit_trails,2020-05-29 07:36:05.687282,1
382,manage_users_page,2020-05-29 07:36:56.179945,1
383,manage_user_permissions_page,2020-05-29 07:37:09.382680,1
384,edit_user_permission_page,2020-05-29 07:37:15.367969,1
385,edit_user_permission_page,2020-05-29 07:37:26.075072,1
386,manage_user_permissions_page,2020-05-29 07:37:26.451523,1
387,edit_user_page,2020-05-29 07:37:52.559243,1
388,manage_users_page,2020-05-29 07:38:53.924557,1
389,manage_users_page,2020-05-29 07:38:54.993954,1
390,logout_view,2020-05-29 07:39:25.128960,1
391,dashboard_page,2020-05-29 07:40:42.070818,2
392,no_organisation_detail_page,2020-05-29 07:40:46.683475,2
393,logout_view,2020-05-29 07:41:07.695985,2
394,dashboard_page,2020-05-29 07:41:13.749821,1
395,employees_page,2020-05-29 07:41:16.968464,1
396,add_more_details_page,2020-05-29 07:41:21.618830,1
397,add_organisation_details,2020-05-29 07:41:40.184021,1
398,logout_view,2020-05-29 07:44:19.714263,1
399,dashboard_page,2020-05-29 07:44:30.325560,2
400,logout_view,2020-05-29 07:46:31.200324,2
401,dashboard_page,2020-05-29 07:46:37.427077,1
402,manage_users_page,2020-05-29 07:46:43.787052,1
403,edit_user_page,2020-05-29 07:46:48.818254,1
404,manage_user_permissions_page,2020-05-29 07:46:54.404231,1
405,manage_user_permissions_page,2020-05-29 07:47:00.544842,1
406,edit_user_page,2020-05-29 07:47:17.176428,1
407,edit_user_page,2020-05-29 07:47:26.240963,1
408,manage_users_page,2020-05-29 07:47:26.620200,1
409,logout_view,2020-05-29 07:47:39.081892,1
410,dashboard_page,2020-05-29 07:47:55.717359,2
411,logout_view,2020-05-29 07:48:32.411114,2
412,dashboard_page,2020-05-29 07:48:45.378173,1
413,manage_users_page,2020-05-29 07:48:55.565174,1
414,edit_user_page,2020-05-29 07:48:58.578086,1
415,edit_user_page,2020-05-29 07:49:05.181902,1
416,manage_users_page,2020-05-29 07:49:05.549123,1
417,dashboard_page,2020-05-29 07:50:19.929641,2
418,manage_users_page,2020-05-29 08:21:42.712334,1
419,edit_user_page,2020-05-29 08:21:46.515389,1
420,manage_users_page,2020-05-29 08:22:15.365762,1
421,edit_user_page,2020-05-29 08:22:18.875086,1
422,edit_user_page,2020-05-29 08:22:28.638169,1
423,manage_users_page,2020-05-29 08:22:29.109786,1
424,employees_page,2020-06-02 07:04:30.292810,1
425,add_new_employee,2020-06-02 07:05:16.217417,1
426,employees_page,2020-06-03 08:13:11.229717,1
427,activate_employees_page,2020-06-03 08:13:20.011348,1
428,add_new_employee,2020-06-03 08:14:26.165314,1
429,employees_page,2020-06-03 08:20:31.127842,1
430,employees_page,2020-06-03 08:57:15.850021,1
431,add_new_employee,2020-06-03 08:59:39.911022,1
432,employees_page,2020-06-04 08:23:37.487564,2
433,logout_view,2020-06-04 08:36:45.728704,2
434,employees_page,2020-06-04 08:48:05.982032,1
435,employees_page,2020-06-04 08:48:31.755386,1
436,logout_view,2020-06-04 08:48:51.827941,1
437,dashboard_page,2020-06-04 08:49:01.481445,2
438,logout_view,2020-06-04 08:50:17.574841,2
439,dashboard_page,2020-06-04 08:50:23.796159,1
440,employees_page,2020-06-04 08:53:34.145438,1
441,employees_page,2020-06-04 08:57:03.324684,1
442,employees_page,2020-06-05 08:48:11.829609,1
443,dashboard_page,2020-06-05 08:48:24.057713,1
444,employees_page,2020-06-05 08:51:03.506292,1
445,add_organisation_details,2020-06-05 08:51:30.272985,1
446,manage_users_page,2020-06-05 08:53:55.405317,1
447,edit_user_page,2020-06-05 08:54:14.704435,1
448,edit_user_page,2020-06-05 08:54:28.806716,1
449,employees_page,2020-06-05 08:54:41.197768,1
450,add_organisation_details,2020-06-05 08:55:10.601008,1
451,employees_page,2020-06-05 08:55:23.417950,1
452,add_organisation_details,2020-06-05 08:55:38.513780,1
453,employees_page,2020-06-05 09:01:43.327605,1
454,manage_users_page,2020-06-05 09:01:54.956389,1
455,edit_user_page,2020-06-05 09:02:01.096341,1
456,edit_user_page,2020-06-05 09:02:19.562633,1
457,edit_user_page,2020-06-05 09:02:51.590312,1
458,manage_users_page,2020-06-05 09:02:52.154290,1
459,manage_users_page,2020-06-05 09:05:10.806816,1
460,manage_users_page,2020-06-05 09:05:11.924870,1
461,manage_users_page,2020-06-05 09:06:38.199473,1
462,manage_users_page,2020-06-05 09:06:39.534278,1
463,manage_users_page,2020-06-05 09:07:48.176010,1
464,manage_users_page,2020-06-05 09:07:48.439905,1
465,edit_user_page,2020-06-05 09:07:51.962050,1
466,edit_user_page,2020-06-05 09:08:01.440724,1
467,manage_users_page,2020-06-05 09:08:01.938821,1
468,edit_user_page,2020-06-05 09:08:07.477165,1
469,edit_user_page,2020-06-05 09:08:11.223190,1
470,manage_users_page,2020-06-05 09:08:11.975225,1
471,manage_users_page,2020-06-05 09:08:26.321273,1
472,manage_users_page,2020-06-05 09:08:26.576242,1
473,dashboard_page,2020-06-05 09:08:33.289784,1
474,manage_users_page,2020-06-05 09:08:37.029008,1
475,manage_users_page,2020-06-05 09:09:08.117410,1
476,manage_users_page,2020-06-05 09:09:09.507983,1
477,dashboard_page,2020-06-05 09:10:49.143152,5
478,hr_required_page,2020-06-05 09:11:32.766195,1
479,manage_users_page,2020-06-05 09:11:45.425884,1
480,edit_user_page,2020-06-05 09:11:51.403558,1
481,edit_user_page,2020-06-05 09:11:55.448653,1
482,manage_users_page,2020-06-05 09:11:56.215054,1
483,employees_page,2020-06-05 09:12:01.440305,1
484,edit_leave_details,2020-06-05 09:12:48.714516,1
485,manage_users_page,2020-06-05 09:39:48.177541,1
486,edit_user_page,2020-06-05 09:39:59.824627,1
487,logout_view,2020-06-05 09:40:18.864482,5
488,dashboard_page,2020-06-05 09:59:44.011438,3
489,edit_user_page,2020-06-05 12:00:23.775866,1
490,edit_user_page,2020-06-05 12:00:35.471718,1
491,manage_users_page,2020-06-05 12:00:35.764584,1
492,edit_user_page,2020-06-05 12:00:47.443396,1
493,logout_view,2020-06-05 15:33:31.041004,3
494,dashboard_page,2020-06-05 15:35:10.786482,5
495,logout_view,2020-06-05 19:11:33.483765,5
496,dashboard_page,2020-06-05 19:11:43.070530,3
497,employees_page,2020-06-06 07:24:12.543574,1
498,dashboard_page,2020-06-06 08:19:20.946047,3
499,logout_view,2020-06-06 11:54:35.434010,3
500,manage_users_page,2020-06-06 11:54:53.459332,1
501,edit_user_page,2020-06-06 11:55:30.935079,1
502,dashboard_page,2020-06-06 11:56:17.037056,4
503,manage_users_page,2020-06-06 12:24:46.245329,1
504,edit_user_page,2020-06-06 12:24:54.227339,1
505,edit_user_page,2020-06-06 12:25:04.166704,1
506,manage_users_page,2020-06-06 12:25:04.612146,1
507,logout_view,2020-06-06 12:36:58.977498,4
508,dashboard_page,2020-06-06 12:37:09.600120,5
509,logout_view,2020-06-07 15:43:34.468740,1
510,dashboard_page,2020-06-07 15:44:31.915009,5
511,logout_view,2020-06-08 07:04:20.864791,5
512,dashboard_page,2020-06-08 07:04:33.310397,1
513,employees_page,2020-06-08 07:04:40.750978,1
514,manage_users_page,2020-06-08 07:12:20.960390,1
515,employees_page,2020-06-08 07:33:23.589459,1
516,logout_view,2020-06-08 07:38:19.340322,5
517,dashboard_page,2020-06-08 07:38:25.208162,5
518,logout_view,2020-06-08 07:49:56.686762,5
519,dashboard_page,2020-06-08 07:50:05.786989,4
520,manage_users_page,2020-06-08 07:52:59.964350,1
521,edit_user_page,2020-06-08 07:53:04.216742,1
522,employees_page,2020-06-08 09:19:48.614406,1
523,manage_users_page,2020-06-08 09:21:13.196967,1
524,employees_page,2020-06-08 09:21:22.577221,1
525,manage_job_positions_page,2020-06-08 09:22:23.161734,1
526,edit_job_position,2020-06-08 09:22:37.405759,1
527,manage_job_positions_page,2020-06-08 09:22:37.784185,1
528,employees_page,2020-06-08 09:22:40.318254,1
529,logout_view,2020-06-08 09:23:23.305338,4
530,dashboard_page,2020-06-08 09:23:40.059887,5
531,hr_required_page,2020-06-08 09:24:00.429189,5
532,logout_view,2020-06-08 09:32:02.980576,5
533,dashboard_page,2020-06-08 09:32:11.633552,3
534,logout_view,2020-06-08 09:34:34.947997,3
535,dashboard_page,2020-06-08 09:36:39.172737,4
536,logout_view,2020-06-08 09:39:59.947693,4
537,dashboard_page,2020-06-08 09:40:09.576393,5
538,logout_view,2020-06-08 09:51:05.979821,5
539,dashboard_page,2020-06-08 09:51:13.799294,4
540,logout_view,2020-06-08 11:58:54.161298,4
541,dashboard_page,2020-06-08 11:59:03.304302,3
542,manage_users_page,2020-06-08 12:05:06.084705,1
543,edit_user_page,2020-06-08 12:26:16.519264,1
544,edit_user_page,2020-06-08 12:26:50.277757,1
545,manage_users_page,2020-06-08 12:26:50.665577,1
546,manage_users_page,2020-06-08 12:51:28.331679,1
547,edit_user_page,2020-06-08 12:51:35.997731,1
548,edit_user_page,2020-06-08 12:51:42.121126,1
549,manage_users_page,2020-06-08 12:51:42.403960,1
550,edit_user_page,2020-06-08 12:52:02.224165,1
551,edit_user_page,2020-06-08 12:52:07.534352,1
552,manage_users_page,2020-06-08 12:52:08.189032,1
553,logout_view,2020-06-08 12:52:21.419908,3
554,dashboard_page,2020-06-08 12:52:40.207584,4
555,edit_user_page,2020-06-10 07:15:57.753973,1
556,logout_view,2020-06-10 07:58:31.404885,4
557,dashboard_page,2020-06-10 07:58:39.905649,5
558,logout_view,2020-06-10 08:37:04.032436,1
559,dashboard_page,2020-06-10 08:37:13.510591,5
560,logout_view,2020-06-10 09:50:22.398068,5
561,dashboard_page,2020-06-10 09:50:31.264372,1
562,logout_view,2020-06-13 07:32:46.680549,5
563,dashboard_page,2020-06-13 07:32:59.128999,1
564,manage_users_page,2020-06-13 07:33:23.807054,1
565,employees_page,2020-06-13 07:33:50.961763,1
566,logout_view,2020-06-13 07:57:38.532296,1
567,dashboard_page,2020-06-13 07:57:49.642949,2
568,no_leave_record_page,2020-06-13 08:02:33.656641,2
569,no_leave_record_page,2020-06-13 08:03:41.920989,2
570,dashboard_page,2020-06-13 08:03:51.620532,2
571,no_leave_record_page,2020-06-13 08:03:55.920576,2
572,no_leave_record_page,2020-06-13 08:04:27.699234,2
573,dashboard_page,2020-06-13 08:04:44.974126,2
574,no_leave_record_page,2020-06-13 08:04:49.768184,2
575,no_leave_record_page,2020-06-13 08:07:06.007485,2
576,no_leave_record_page,2020-06-13 08:08:03.693250,2
577,no_leave_record_page,2020-06-13 08:08:07.346710,2
578,logout_view,2020-06-13 08:08:19.653246,2
579,dashboard_page,2020-06-13 08:08:26.732685,2
580,no_leave_record_page,2020-06-13 08:09:01.975346,2
581,no_leave_record_page,2020-06-13 08:11:36.162170,2
582,no_leave_record_page,2020-06-13 08:22:50.152742,2
583,logout_view,2020-06-13 08:23:02.540941,2
584,dashboard_page,2020-06-13 08:23:08.935919,1
585,logout_view,2020-06-13 08:34:39.260946,1
586,logout_view,2020-06-13 08:35:12.567284,1
587,dashboard_page,2020-06-13 08:35:33.553516,3
588,no_leave_record_page,2020-06-13 08:35:45.097602,3
589,logout_view,2020-06-13 08:35:50.888321,3
590,dashboard_page,2020-06-13 08:36:05.236857,5
591,logout_view,2020-06-13 08:36:09.908105,5
592,dashboard_page,2020-06-13 08:36:39.462868,1
593,manage_users_page,2020-06-13 08:36:53.433675,1
594,logout_view,2020-06-13 08:37:06.268366,1
595,dashboard_page,2020-06-13 08:37:13.023480,4
596,dashboard_page,2020-06-13 08:44:31.600131,4
597,logout_view,2020-06-13 18:37:00.825686,4
598,dashboard_page,2020-06-13 18:37:11.716688,5
599,logout_view,2020-06-13 18:40:03.638549,4
600,dashboard_page,2020-06-15 07:05:13.200073,1
601,manage_users_page,2020-06-15 07:05:20.652769,1
602,dashboard_page,2020-06-15 07:05:56.379976,5
603,logout_view,2020-06-15 07:45:24.375942,5
604,dashboard_page,2020-06-15 07:45:33.210667,4
605,logout_view,2020-06-15 07:47:07.660223,4
606,dashboard_page,2020-06-15 07:47:15.459425,5
607,logout_view,2020-06-15 07:48:36.088393,5
608,dashboard_page,2020-06-15 07:48:42.176912,4
609,dashboard_page,2020-06-15 08:07:05.855590,4
610,dashboard_page,2020-06-15 08:29:30.651885,4
611,logout_view,2020-06-15 09:11:44.862910,4
612,dashboard_page,2020-06-15 09:11:50.814130,4
613,dashboard_page,2020-06-15 09:13:27.992773,4
614,dashboard_page,2020-06-15 09:14:30.793078,4
615,dashboard_page,2020-06-15 09:16:18.845182,4
616,dashboard_page,2020-06-15 09:16:41.150013,4
617,hr_required_page,2020-06-15 09:16:44.766609,4
618,dashboard_page,2020-06-15 09:51:57.002418,4
619,dashboard_page,2020-06-15 09:52:07.694880,4
620,dashboard_page,2020-06-15 12:31:27.271698,4
621,dashboard_page,2020-06-15 12:34:30.304187,4
622,dashboard_page,2020-06-15 12:34:51.413681,4
623,dashboard_page,2020-06-15 12:35:30.302912,4
624,dashboard_page,2020-06-15 12:36:55.035380,4
625,dashboard_page,2020-06-15 12:37:25.135440,4
626,dashboard_page,2020-06-15 12:43:01.640475,4
627,dashboard_page,2020-06-15 12:53:50.937047,4
628,dashboard_page,2020-06-15 12:57:19.283776,4
629,dashboard_page,2020-06-15 13:05:05.557315,4
630,dashboard_page,2020-06-15 13:06:12.806420,4
631,dashboard_page,2020-06-15 13:06:16.662801,4
632,dashboard_page,2020-06-15 13:06:26.465305,4
633,dashboard_page,2020-06-15 13:06:31.828701,4
634,dashboard_page,2020-06-15 13:06:42.947819,4
635,hr_required_page,2020-06-15 13:06:45.463491,4
636,hr_required_page,2020-06-15 13:09:00.797181,4
637,dashboard_page,2020-06-15 13:09:06.084194,4
638,dashboard_page,2020-06-15 13:09:25.668816,4
639,dashboard_page,2020-06-15 13:11:07.310660,4
640,dashboard_page,2020-06-15 13:12:37.837933,4
641,dashboard_page,2020-06-15 13:15:47.287082,4
642,hr_required_page,2020-06-15 13:15:58.081445,4
643,hr_required_page,2020-06-15 13:16:13.701296,4
644,logout_view,2020-06-15 13:16:18.169827,4
645,dashboard_page,2020-06-15 13:16:23.756530,1
646,manage_job_positions_page,2020-06-15 13:16:31.470754,1
647,manage_job_positions_page,2020-06-15 13:17:19.949088,1
648,manage_job_positions_page,2020-06-15 13:21:20.853320,1
649,dashboard_page,2020-06-16 07:27:40.751633,1
650,logout_view,2020-06-16 07:27:55.896709,1
651,dashboard_page,2020-06-16 07:28:03.493312,4
652,hr_required_page,2020-06-16 07:28:13.829817,4
653,dashboard_page,2020-06-16 07:28:56.461707,4
654,dashboard_page,2020-06-16 07:29:16.484393,4
655,dashboard_page,2020-06-16 07:39:26.603202,4
656,dashboard_page,2020-06-16 07:45:34.194802,4
657,logout_view,2020-06-16 08:07:06.517987,4
658,dashboard_page,2020-06-16 08:07:15.260884,1
659,dashboard_page,2020-06-16 08:07:22.922182,1
660,logout_view,2020-06-16 08:08:43.525075,1
661,dashboard_page,2020-06-16 08:08:56.338201,4
662,dashboard_page,2020-06-16 09:02:54.116752,4
663,hr_required_page,2020-06-16 09:05:56.509331,4
664,dashboard_page,2020-06-16 09:17:11.429835,4
665,dashboard_page,2020-06-16 09:17:20.689430,4
666,dashboard_page,2020-06-16 09:19:10.813179,4
667,dashboard_page,2020-06-16 09:20:38.580897,4
668,dashboard_page,2020-06-16 09:28:55.005307,4
669,dashboard_page,2020-06-16 09:29:20.699633,4
670,dashboard_page,2020-06-16 09:30:43.970079,4
671,hr_required_page,2020-06-16 09:31:07.116075,4
672,hr_required_page,2020-06-16 12:16:25.220820,4
673,dashboard_page,2020-06-17 08:30:25.100291,4
674,hr_required_page,2020-06-17 08:30:37.803368,4
675,dashboard_page,2020-06-17 08:31:07.791382,4
676,dashboard_page,2020-06-17 08:31:20.529909,4
677,dashboard_page,2020-06-17 08:33:22.832929,4
678,dashboard_page,2020-06-17 08:33:42.948111,4
679,hr_required_page,2020-06-17 08:33:52.688565,4
680,hr_required_page,2020-06-17 08:34:35.690817,4
681,hr_required_page,2020-06-17 08:34:54.861028,4
682,hr_required_page,2020-06-17 08:39:22.508288,4
683,hr_required_page,2020-06-17 08:40:14.376099,4
684,dashboard_page,2020-06-17 08:41:02.279576,4
685,dashboard_page,2020-06-17 08:42:35.853649,4
686,dashboard_page,2020-06-17 08:42:52.812396,4
687,dashboard_page,2020-06-17 08:43:50.453724,4
688,dashboard_page,2020-06-17 08:47:12.607554,4
689,dashboard_page,2020-06-17 09:00:06.409277,4
690,dashboard_page,2020-06-17 09:00:28.955171,4
691,dashboard_page,2020-06-18 07:39:39.647500,4
692,hr_required_page,2020-06-18 08:13:28.392487,4
693,dashboard_page,2020-06-18 08:17:30.776645,4
694,dashboard_page,2020-06-18 08:19:24.326146,4
695,dashboard_page,2020-06-18 08:35:16.380385,4
696,hr_required_page,2020-06-18 08:35:29.085598,4
697,dashboard_page,2020-06-18 08:37:50.605215,4
698,logout_view,2020-06-18 08:38:01.021002,4
699,dashboard_page,2020-06-18 08:38:09.762352,1
700,manage_departments_page,2020-06-18 08:43:15.395328,1
701,logout_view,2020-06-18 08:43:28.252712,1
702,dashboard_page,2020-06-18 08:43:37.733734,5
703,hr_required_page,2020-06-18 08:43:47.215897,5
704,logout_view,2020-06-18 11:40:51.257913,5
705,dashboard_page,2020-06-18 11:41:14.665462,1
706,manage_job_contracts,2020-06-18 11:41:54.132983,1
707,logout_view,2020-06-18 11:42:50.708036,1
708,dashboard_page,2020-06-18 11:42:57.536715,5
709,logout_view,2020-06-18 11:43:52.926260,5
710,dashboard_page,2020-06-18 11:44:01.522369,4
711,dashboard_page,2020-06-18 11:49:42.795256,4
712,dashboard_page,2020-06-18 12:16:25.353839,4
713,dashboard_page,2020-06-18 12:17:28.069134,4
714,hr_required_page,2020-06-19 07:14:20.760756,4
715,hr_required_page,2020-06-19 07:16:40.409248,4
716,hr_required_page,2020-06-19 08:32:26.038002,4
717,logout_view,2020-06-19 08:32:36.311462,4
718,dashboard_page,2020-06-19 08:32:44.118358,1
